roi_index,roi_label,raw_score,prior_score
71,Caudate_L,3.8991901771491757,0.0
72,Caudate_R,3.6535614573872928,0.0
73,Putamen_L,3.5150116861876017,0.0
74,Putamen_R,4.709017389479143,0.7535693283100576
75,Pallidum_L,3.5202384130782893,0.0
76,Pallidum_R,0.0,0.0
77,Thalamus_L,3.9218925518594157,0.0
78,Thalamus_R,0.0,0.0
79,Heschl_L,0.0,0.0
80,Heschl_R,0.0,0.0
81,Temporal_Sup_L,0.0,0.0
82,Temporal_Sup_R,0.0,0.0
83,Temporal_Pole_Sup_L,0.0,0.0
84,Temporal_Pole_Sup_R,0.0,0.0
85,Temporal_Mid_L,0.0,0.0
86,Temporal_Mid_R,0.0,0.0
87,Temporal_Pole_Mid_L,0.0,0.0
88,Temporal_Pole_Mid_R,0.0,0.0
89,Temporal_Inf_L,3.6375374110068868,0.0
90,Temporal_Inf_R,3.7208557604045227,0.0
91,Cerebelum_Crus1_L,4.39480583468887,0.7032870356985294
92,Cerebelum_Crus1_R,4.759041397818042,0.761574513945503
93,Cerebelum_Crus2_L,3.9802284870397187,0.0
94,Cerebelum_Crus2_R,3.679065463755412,0.0
95,Cerebelum_3_L,0.0,0.0
96,Cerebelum_3_R,0.0,0.0
97,Cerebelum_4_5_L,3.9539909632449977,0.0
98,Cerebelum_4_5_R,0.0,0.0
99,Cerebelum_6_L,4.087967740233078,0.0
100,Cerebelum_6_R,4.688516425202279,0.7502886231008687
101,Cerebelum_7b_L,3.9999172996975507,0.0
102,Cerebelum_7b_R,4.05477203197436,0.0
103,Cerebelum_8_L,3.7935510372982515,0.0
104,Cerebelum_8_R,4.112255916984862,0.0
105,Cerebelum_9_L,3.885963469383336,0.0
106,Cerebelum_9_R,0.0,0.0
107,Cerebelum_10_L,0.0,0.0
108,Cerebelum_10_R,0.0,0.0
109,Vermis_1_2,0.0,0.0
110,Vermis_3,0.0,0.0
111,Vermis_4_5,0.0,0.0
112,Vermis_6,3.801294199794386,0.0
113,Vermis_7,4.09433014325352,0.0
114,Vermis_8,0.0,0.0
115,Vermis_9,0.0,0.0
116,Vermis_10,0.0,0.0
