roi_index,roi_label,raw_score,prior_score
43,Calcarine_L,0.05,0.03333333333333333
44,Calcarine_R,0.05,0.03333333333333333
45,Cuneus_L,0.2,0.2
46,Cuneus_R,0.2,0.2
47,Lingual_L,0.08,0.06666666666666667
48,Lingual_R,0.08,0.06666666666666667
49,Occipital_Sup_L,0.08,0.06666666666666667
50,Occipital_Sup_R,0.08,0.06666666666666667
51,Occipital_Mid_L,0.08,0.06666666666666667
52,Occipital_Mid_R,0.08,0.06666666666666667
53,Occipital_Inf_L,0.08,0.06666666666666667
54,Occipital_Inf_R,0.08,0.06666666666666667
55,Fusiform_L,0.15,0.14444444444444446
56,Fusiform_R,0.15,0.14444444444444446
57,Postcentral_L,0.1,0.08888888888888889
58,Postcentral_R,0.1,0.08888888888888889
59,Parietal_Sup_L,0.9,0.9777777777777777
60,Parietal_Sup_R,0.9,0.9777777777777777
61,Parietal_Inf_L,0.8,0.8666666666666667
62,Parietal_Inf_R,0.8,0.8666666666666667
63,SupraMarginal_L,0.72,0.7777777777777777
64,SupraMarginal_R,0.72,0.7777777777777777
65,Angular_L,0.8,0.8666666666666667
66,Angular_R,0.8,0.8666666666666667
67,Precuneus_L,0.6,0.6444444444444444
68,Precuneus_R,0.6,0.6444444444444444
69,Paracentral_Lobule_L,0.1,0.08888888888888889
70,Paracentral_Lobule_R,0.1,0.08888888888888889
71,Caudate_L,0.58,0.6222222222222221
72,Caudate_R,0.58,0.6222222222222221
73,Putamen_L,0.42,0.4444444444444444
74,Putamen_R,0.42,0.4444444444444444
75,Pallidum_L,0.25,0.25555555555555554
76,Pallidum_R,0.25,0.25555555555555554
77,Thalamus_L,0.6,0.6444444444444444
78,Thalamus_R,0.6,0.6444444444444444
79,Heschl_L,0.08,0.06666666666666667
80,Heschl_R,0.08,0.06666666666666667
81,Temporal_Sup_L,0.45,0.47777777777777775
82,Temporal_Sup_R,0.45,0.47777777777777775
83,Temporal_Pole_Sup_L,0.28,0.2888888888888889
84,Temporal_Pole_Sup_R,0.28,0.2888888888888889
85,Temporal_Mid_L,0.3,0.31111111111111106
86,Temporal_Mid_R,0.3,0.31111111111111106
87,Temporal_Pole_Mid_L,0.25,0.25555555555555554
88,Temporal_Pole_Mid_R,0.25,0.25555555555555554
89,Temporal_Inf_L,0.25,0.25555555555555554
90,Temporal_Inf_R,0.25,0.25555555555555554
91,Cerebelum_Crus1_L,0.55,0.5888888888888889
92,Cerebelum_Crus1_R,0.55,0.5888888888888889
93,Cerebelum_Crus2_L,0.45,0.47777777777777775
94,Cerebelum_Crus2_R,0.45,0.47777777777777775
95,Cerebelum_3_L,0.25,0.25555555555555554
96,Cerebelum_3_R,0.25,0.25555555555555554
97,Cerebelum_4_5_L,0.25,0.25555555555555554
98,Cerebelum_4_5_R,0.25,0.25555555555555554
99,Cerebelum_6_L,0.68,0.7333333333333334
100,Cerebelum_6_R,0.68,0.7333333333333334
101,Cerebelum_7b_L,0.7,0.7555555555555554
102,Cerebelum_7b_R,0.7,0.7555555555555554
103,Cerebelum_8_L,0.65,0.7
104,Cerebelum_8_R,0.65,0.7
105,Cerebelum_9_L,0.58,0.6222222222222221
106,Cerebelum_9_R,0.58,0.6222222222222221
107,Cerebelum_10_L,0.55,0.5888888888888889
108,Cerebelum_10_R,0.55,0.5888888888888889
109,Vermis_1_2,0.08,0.06666666666666667
110,Vermis_3,0.08,0.06666666666666667
111,Vermis_4_5,0.08,0.06666666666666667
112,Vermis_6,0.1,0.08888888888888889
113,Vermis_7,0.1,0.08888888888888889
114,Vermis_8,0.1,0.08888888888888889
115,Vermis_9,0.1,0.08888888888888889
116,Vermis_10,0.12,0.1111111111111111
