roi_index,roi_label,raw_score,prior_score
56,Fusiform_R,0.08,0.08421052631578949
57,Postcentral_L,0.05,0.052631578947368425
58,Postcentral_R,0.05,0.052631578947368425
59,Parietal_Sup_L,0.9,0.9473684210526316
60,Parietal_Sup_R,0.92,0.9684210526315791
61,Parietal_Inf_L,0.58,0.6105263157894737
62,Parietal_Inf_R,0.58,0.6105263157894737
63,SupraMarginal_L,0.85,0.8947368421052632
64,SupraMarginal_R,0.85,0.8947368421052632
65,Angular_L,0.85,0.8947368421052632
66,Angular_R,0.87,0.9157894736842106
67,Precuneus_L,0.62,0.6526315789473685
68,Precuneus_R,0.62,0.6526315789473685
69,Paracentral_Lobule_L,0.05,0.052631578947368425
70,Paracentral_Lobule_R,0.05,0.052631578947368425
71,Caudate_L,0.5,0.5263157894736842
72,Caudate_R,0.48,0.5052631578947369
73,Putamen_L,0.38,0.4
74,Putamen_R,0.38,0.4
75,Pallidum_L,0.22,0.23157894736842105
76,Pallidum_R,0.22,0.23157894736842105
77,Thalamus_L,0.42,0.4421052631578947
78,Thalamus_R,0.42,0.4421052631578947
79,Heschl_L,0.05,0.052631578947368425
80,Heschl_R,0.05,0.052631578947368425
81,Temporal_Sup_L,0.28,0.2947368421052632
82,Temporal_Sup_R,0.26,0.2736842105263158
83,Temporal_Pole_Sup_L,0.12,0.12631578947368421
84,Temporal_Pole_Sup_R,0.12,0.12631578947368421
85,Temporal_Mid_L,0.18,0.18947368421052632
86,Temporal_Mid_R,0.18,0.18947368421052632
87,Temporal_Pole_Mid_L,0.12,0.12631578947368421
88,Temporal_Pole_Mid_R,0.12,0.12631578947368421
89,Temporal_Inf_L,0.12,0.12631578947368421
90,Temporal_Inf_R,0.12,0.12631578947368421
91,Cerebelum_Crus1_L,0.35,0.3684210526315789
92,Cerebelum_Crus1_R,0.35,0.3684210526315789
93,Cerebelum_Crus2_L,0.35,0.3684210526315789
94,Cerebelum_Crus2_R,0.35,0.3684210526315789
95,Cerebelum_3_L,0.28,0.2947368421052632
96,Cerebelum_3_R,0.28,0.2947368421052632
97,Cerebelum_4_5_L,0.28,0.2947368421052632
98,Cerebelum_4_5_R,0.28,0.2947368421052632
99,Cerebelum_6_L,0.58,0.6105263157894737
100,Cerebelum_6_R,0.58,0.6105263157894737
101,Cerebelum_7b_L,0.62,0.6526315789473685
102,Cerebelum_7b_R,0.62,0.6526315789473685
103,Cerebelum_8_L,0.58,0.6105263157894737
104,Cerebelum_8_R,0.58,0.6105263157894737
105,Cerebelum_9_L,0.52,0.5473684210526316
106,Cerebelum_9_R,0.52,0.5473684210526316
107,Cerebelum_10_L,0.52,0.5473684210526316
108,Cerebelum_10_R,0.52,0.5473684210526316
109,Vermis_1_2,0.1,0.10526315789473685
110,Vermis_3,0.1,0.10526315789473685
111,Vermis_4_5,0.12,0.12631578947368421
112,Vermis_6,0.12,0.12631578947368421
113,Vermis_7,0.15,0.15789473684210525
114,Vermis_8,0.15,0.15789473684210525
115,Vermis_9,0.15,0.15789473684210525
116,Vermis_10,0.18,0.18947368421052632
