roi_index,roi_label,raw_score,prior_score
57,Postcentral_L,0.45,0.47777777777777775
58,Postcentral_R,0.05,0.03333333333333333
59,Parietal_Sup_L,0.25,0.25555555555555554
60,Parietal_Sup_R,0.45,0.47777777777777775
61,Parietal_Inf_L,0.45,0.47777777777777775
62,Parietal_Inf_R,0.1,0.08888888888888889
63,SupraMarginal_L,0.65,0.7
64,SupraMarginal_R,0.68,0.7333333333333334
65,Angular_L,0.1,0.08888888888888889
66,Angular_R,0.1,0.08888888888888889
67,Precuneus_L,0.08,0.06666666666666667
68,Precuneus_R,0.05,0.03333333333333333
69,Paracentral_Lobule_L,0.25,0.25555555555555554
70,Paracentral_Lobule_R,0.55,0.5888888888888889
71,Caudate_L,0.8,0.8666666666666667
72,Caudate_R,0.1,0.08888888888888889
73,Putamen_L,0.42,0.4444444444444444
74,Putamen_R,0.75,0.8111111111111111
75,Pallidum_L,0.1,0.08888888888888889
76,Pallidum_R,0.28,0.2888888888888889
77,Thalamus_L,0.35,0.36666666666666664
78,Thalamus_R,0.08,0.06666666666666667
79,Heschl_L,0.8,0.8666666666666667
80,Heschl_R,0.4,0.4222222222222222
81,Temporal_Sup_L,0.72,0.7777777777777777
82,Temporal_Sup_R,0.85,0.9222222222222222
83,Temporal_Pole_Sup_L,0.25,0.25555555555555554
84,Temporal_Pole_Sup_R,0.1,0.08888888888888889
85,Temporal_Mid_L,0.2,0.2
86,Temporal_Mid_R,0.25,0.25555555555555554
87,Temporal_Pole_Mid_L,0.6,0.6444444444444444
88,Temporal_Pole_Mid_R,0.48,0.5111111111111111
89,Temporal_Inf_L,0.85,0.9222222222222222
90,Temporal_Inf_R,0.9,0.9777777777777777
91,Cerebelum_Crus1_L,0.25,0.25555555555555554
92,Cerebelum_Crus1_R,0.65,0.7
93,Cerebelum_Crus2_L,0.1,0.08888888888888889
94,Cerebelum_Crus2_R,0.15,0.14444444444444446
95,Cerebelum_3_L,0.08,0.06666666666666667
96,Cerebelum_3_R,0.82,0.8888888888888888
97,Cerebelum_4_5_L,0.58,0.6222222222222221
98,Cerebelum_4_5_R,0.55,0.5888888888888889
99,Cerebelum_6_L,0.68,0.7333333333333334
100,Cerebelum_6_R,0.1,0.08888888888888889
101,Cerebelum_7b_L,0.75,0.8111111111111111
102,Cerebelum_7b_R,0.4,0.4222222222222222
103,Cerebelum_8_L,0.48,0.5111111111111111
104,Cerebelum_8_R,0.8,0.8666666666666667
105,Cerebelum_9_L,0.08,0.06666666666666667
106,Cerebelum_9_R,0.35,0.36666666666666664
107,Cerebelum_10_L,0.08,0.06666666666666667
108,Cerebelum_10_R,0.55,0.5888888888888889
109,Vermis_1_2,0.35,0.36666666666666664
110,Vermis_3,0.35,0.36666666666666664
111,Vermis_4_5,0.6,0.6444444444444444
112,Vermis_6,0.25,0.25555555555555554
113,Vermis_7,0.25,0.25555555555555554
114,Vermis_8,0.8,0.8666666666666667
115,Vermis_9,0.6,0.6444444444444444
116,Vermis_10,0.4,0.4222222222222222
