target,prior_type,lifting,seed,fold,residual_pearson,residual_spearman,n_trainval
fluid_intelligence,random,max,1,3,0.0023366530980399353,-0.00967077518891655,330
fluid_intelligence,random,bridge,1,3,0.004687824789859614,0.0010456044826034053,330
fluid_intelligence,matched,prod,1,4,0.0019874683234476134,-0.02409316598428065,330
fluid_intelligence,matched,mean,1,4,-0.0018467654988948705,-0.012821199021381038,330
fluid_intelligence,matched,max,1,4,-0.001773231629531464,-0.012749412567071372,330
fluid_intelligence,matched,bridge,1,4,-0.006410957248997129,-0.01579270840044094,330
fluid_intelligence,unrelated,prod,1,4,-0.007359473858882989,-0.0384806829969331,330
fluid_intelligence,unrelated,mean,1,4,-0.0071879692598003295,-0.021789311110021265,330
fluid_intelligence,unrelated,max,1,4,-0.0005819125248445684,-0.014235816282316472,330
fluid_intelligence,unrelated,bridge,1,4,-0.0037080873087183977,-0.017959881798743818,330
fluid_intelligence,shuffled,prod,1,4,-0.03189489084226496,-0.03435941293033051,330
fluid_intelligence,shuffled,mean,1,4,-0.043064919094887646,-0.035195558908737934,330
fluid_intelligence,shuffled,max,1,4,-0.04202826188733155,-0.032065287303131074,330
fluid_intelligence,shuffled,bridge,1,4,-0.03546807108984873,-0.026976310946832237,330
fluid_intelligence,random,prod,1,4,-0.02052565113829298,-0.03887088463065254,330
fluid_intelligence,random,mean,1,4,-0.019595142196551507,-0.03133042019238068,330
fluid_intelligence,random,max,1,4,-0.007525340965933595,-0.018751280837148037,330
fluid_intelligence,random,bridge,1,4,0.004953215458146035,0.00859182417834965,330
fluid_intelligence,matched,prod,2,0,0.007513284071753248,-0.013353779361904206,329
fluid_intelligence,matched,mean,2,0,-0.0011306613531863671,-0.010863747623751821,329
fluid_intelligence,matched,max,2,0,-0.0040500689261321506,-0.010544450297156865,329
fluid_intelligence,matched,bridge,2,0,-0.013101642784536047,-0.019798240412377148,329
fluid_intelligence,unrelated,prod,2,0,-0.009054045277316907,-0.05220950050390624,329
fluid_intelligence,unrelated,mean,2,0,-0.01685832562274054,-0.036907748800804094,329
fluid_intelligence,unrelated,max,2,0,-0.010205756756444695,-0.0284726445137433,329
fluid_intelligence,unrelated,bridge,2,0,-0.019107036165651386,-0.03704900251206609,329
fluid_intelligence,shuffled,prod,2,0,-0.023388399579556914,-0.02861874074736075,329
fluid_intelligence,shuffled,mean,2,0,-0.030845362548829493,-0.028968046334031963,329
fluid_intelligence,shuffled,max,2,0,-0.02820775729201777,-0.02606135562993253,329
fluid_intelligence,shuffled,bridge,2,0,-0.024611848058926314,-0.023863321688505915,329
fluid_intelligence,random,prod,2,0,0.003482486064856461,-0.008447126739888771,329
fluid_intelligence,random,mean,2,0,0.0027365543616488584,-0.005433403324085082,329
fluid_intelligence,random,max,2,0,0.0059031363400866114,-0.0001419034181723064,329
fluid_intelligence,random,bridge,2,0,-0.002244649504901082,0.005557817355019206,329
fluid_intelligence,matched,prod,2,1,0.055662845119788654,0.0383775207007866,329
fluid_intelligence,matched,mean,2,1,0.05279165342542922,0.04021595635016719,329
fluid_intelligence,matched,max,2,1,0.03667583790370202,0.029222718489206295,329
fluid_intelligence,matched,bridge,2,1,0.019338126186748326,0.00970159732748621,329
fluid_intelligence,unrelated,prod,2,1,0.0325033472779261,0.02466637844739834,329
fluid_intelligence,unrelated,mean,2,1,0.04618397253539044,0.037304696500571,329
fluid_intelligence,unrelated,max,2,1,0.04753897927293755,0.038614629069682195,329
fluid_intelligence,unrelated,bridge,2,1,0.042577336757861906,0.03224556563456618,329
fluid_intelligence,shuffled,prod,2,1,-0.018243493958064034,-0.03403038060258235,329
fluid_intelligence,shuffled,mean,2,1,-0.03136230228567716,-0.02547526049339369,329
fluid_intelligence,shuffled,max,2,1,-0.03012945181752423,-0.0223587585048859,329
fluid_intelligence,shuffled,bridge,2,1,-0.03309386314992848,-0.025906906559630537,329
fluid_intelligence,random,prod,2,1,0.00020686076473704507,-0.004552858965285034,329
fluid_intelligence,random,mean,2,1,-0.000446812608663129,-0.00586456169320315,329
fluid_intelligence,random,max,2,1,-0.0007678110724146439,-0.009147632674410796,329
fluid_intelligence,random,bridge,2,1,-0.001588477493911456,0.0008278566686866637,329
fluid_intelligence,matched,prod,2,2,0.016463157083468037,0.005660675084813898,330
fluid_intelligence,matched,mean,2,2,0.01492096789461634,0.009975983978107167,330
fluid_intelligence,matched,max,2,2,0.011712837348255926,0.005240349357290416,330
fluid_intelligence,matched,bridge,2,2,0.004400798743106789,-0.0013173018966587814,330
fluid_intelligence,unrelated,prod,2,2,0.0034164062441518397,-0.024146253488944117,330
fluid_intelligence,unrelated,mean,2,2,0.0012432319307385791,-0.00926382663882808,330
fluid_intelligence,unrelated,max,2,2,0.00884177510633241,-0.0023795260570609825,330
fluid_intelligence,unrelated,bridge,2,2,-0.0020777688029973043,-0.012224318250160989,330
fluid_intelligence,shuffled,prod,2,2,-0.011527048161966057,-0.017894171313569372,330
fluid_intelligence,shuffled,mean,2,2,-0.02479878083948018,-0.02120829907910504,330
fluid_intelligence,shuffled,max,2,2,-0.027920612080025827,-0.021131302559473805,330
fluid_intelligence,shuffled,bridge,2,2,-0.030392195179835012,-0.024640373887451356,330
fluid_intelligence,random,prod,2,2,-0.013840573758236597,-0.02701928541571739,330
fluid_intelligence,random,mean,2,2,-0.010899519474967465,-0.019239220638166823,330
fluid_intelligence,random,max,2,2,0.001634964391454873,-0.002737330937191194,330
fluid_intelligence,random,bridge,2,2,0.008864805480307091,0.012976208510637716,330
fluid_intelligence,matched,prod,2,3,0.01583337300963782,-0.005404630502383995,330
fluid_intelligence,matched,mean,2,3,0.015170069142594729,0.007237388542907036,330
fluid_intelligence,matched,max,2,3,0.015862458404952068,0.006865142596979738,330
fluid_intelligence,matched,bridge,2,3,0.0057926960357740625,-0.006208870677964465,330
fluid_intelligence,unrelated,prod,2,3,0.014631260005019863,0.002399559266164526,330
fluid_intelligence,unrelated,mean,2,3,0.022699622296026664,0.013720280054342792,330
fluid_intelligence,unrelated,max,2,3,0.02976311643433155,0.018691106016880243,330
fluid_intelligence,unrelated,bridge,2,3,0.022632207000545447,0.01276183610084134,330
fluid_intelligence,shuffled,prod,2,3,-0.04611073960241641,-0.06375462960049394,330
fluid_intelligence,shuffled,mean,2,3,-0.05745967621274344,-0.057571856773601646,330
fluid_intelligence,shuffled,max,2,3,-0.04833887083404414,-0.0472482150347953,330
fluid_intelligence,shuffled,bridge,2,3,-0.04214276314766086,-0.03937282257599395,330
fluid_intelligence,random,prod,2,3,-0.019241558082169152,-0.025672002076322625,330
fluid_intelligence,random,mean,2,3,-0.02051973929186807,-0.02805574208647971,330
fluid_intelligence,random,max,2,3,-0.014136922655733956,-0.024806802834080672,330
fluid_intelligence,random,bridge,2,3,-0.0004919337339867194,0.005260174329246167,330
fluid_intelligence,matched,prod,2,4,0.00863289432542377,0.0015066099757268154,330
fluid_intelligence,matched,mean,2,4,0.00564381256810253,0.0056014318207836845,330
fluid_intelligence,matched,max,2,4,-0.00019734044313616736,-0.0002915303536370241,330
fluid_intelligence,matched,bridge,2,4,-0.0018416005109902942,-0.0017916335498757384,330
fluid_intelligence,unrelated,prod,2,4,-0.0074084577287658465,-0.02567321540697314,330
fluid_intelligence,unrelated,mean,2,4,-0.007981794233751591,-0.013664477557972768,330
fluid_intelligence,unrelated,max,2,4,-0.004623976676293382,-0.011366520144751566,330
fluid_intelligence,unrelated,bridge,2,4,-0.005086485434149,-0.013407485542593777,330
fluid_intelligence,shuffled,prod,2,4,-0.02498764066490083,-0.03570725304202815,330
fluid_intelligence,shuffled,mean,2,4,-0.04005027830174598,-0.03704251628365865,330
fluid_intelligence,shuffled,max,2,4,-0.03954869478810654,-0.03471876763516366,330
fluid_intelligence,shuffled,bridge,2,4,-0.039797983597782055,-0.03560080124051995,330
fluid_intelligence,random,prod,2,4,0.0013671100608992504,-0.0047152765191782,330
fluid_intelligence,random,mean,2,4,0.0016040413937024357,-0.0008437863782173403,330
fluid_intelligence,random,max,2,4,0.0066510756482714576,0.006963108786158815,330
fluid_intelligence,random,bridge,2,4,0.00038387414151817324,0.0018847827878534906,330
fluid_intelligence,matched,prod,3,0,0.007820331495738275,-0.003111478541730637,329
fluid_intelligence,matched,mean,3,0,0.003965538861624806,0.0010275223661385033,329
fluid_intelligence,matched,max,3,0,-0.0020152801294025958,-0.005097755716835841,329
fluid_intelligence,matched,bridge,3,0,-0.003851101012256852,-0.0083992552487321,329
fluid_intelligence,unrelated,prod,3,0,0.0004005984537449698,-0.01567793033491263,329
fluid_intelligence,unrelated,mean,3,0,-0.0005733924083454458,-0.007108062966322401,329
fluid_intelligence,unrelated,max,3,0,0.0008034069332416346,-0.005406158723695746,329
fluid_intelligence,unrelated,bridge,3,0,-0.0015486954347106526,-0.008395868537223197,329
fluid_intelligence,shuffled,prod,3,0,-0.04426805091233928,-0.04270542407057106,329
fluid_intelligence,shuffled,mean,3,0,-0.059730851810108426,-0.051547280482502934,329
fluid_intelligence,shuffled,max,3,0,-0.060097181559901965,-0.051313025705011214,329
fluid_intelligence,shuffled,bridge,3,0,-0.049150365717520815,-0.04223959161875234,329
fluid_intelligence,random,prod,3,0,-0.019601056892165226,-0.02307302760595118,329
fluid_intelligence,random,mean,3,0,-0.020647196783248972,-0.021915594276150956,329
fluid_intelligence,random,max,3,0,-0.011474379677795729,-0.0133681104739972,329
fluid_intelligence,random,bridge,3,0,0.00011000958520744923,0.001932011203856634,329
fluid_intelligence,matched,prod,3,1,0.01293913457499929,-0.010248836272863205,329
fluid_intelligence,matched,mean,3,1,0.004974540405592088,-0.002576533444467938,329
fluid_intelligence,matched,max,3,1,-0.0021975019521110247,-0.007697784567795493,329
fluid_intelligence,matched,bridge,3,1,-0.009391216664075129,-0.014412457151248382,329
fluid_intelligence,unrelated,prod,3,1,-0.009342236284689113,-0.04725105406570288,329
fluid_intelligence,unrelated,mean,3,1,-0.012504291451693184,-0.02707543049304119,329
fluid_intelligence,unrelated,max,3,1,-0.006301820154370601,-0.018292984814068478,329
fluid_intelligence,unrelated,bridge,3,1,-0.010840289985077621,-0.023147850815268697,329
fluid_intelligence,shuffled,prod,3,1,-0.020838106361314522,-0.03474035872544744,329
fluid_intelligence,shuffled,mean,3,1,-0.029748827289714983,-0.021901306999037935,329
fluid_intelligence,shuffled,max,3,1,-0.026314273583826514,-0.015781533477581048,329
fluid_intelligence,shuffled,bridge,3,1,-0.02624199316849879,-0.017321293585617965,329
fluid_intelligence,random,prod,3,1,-0.019852413952753237,-0.026890265136838013,329
fluid_intelligence,random,mean,3,1,-0.01937962222423089,-0.02868645651631929,329
fluid_intelligence,random,max,3,1,-0.01242779577414294,-0.020831764781348554,329
fluid_intelligence,random,bridge,3,1,0.0037706182430857545,0.004813358252431081,329
fluid_intelligence,matched,prod,3,2,0.031987966600247164,0.008333258410187628,330
fluid_intelligence,matched,mean,3,2,0.022214287249422177,0.004625368747806912,330
fluid_intelligence,matched,max,3,2,0.01311505545287573,-0.0010527180606334254,330
fluid_intelligence,matched,bridge,3,2,-0.004346206606137788,-0.016722701830888642,330
fluid_intelligence,unrelated,prod,3,2,0.03285457148059402,0.014328693469853219,330
fluid_intelligence,unrelated,mean,3,2,0.031305386313791206,0.014765402722953156,330
fluid_intelligence,unrelated,max,3,2,0.028094387213472988,0.013226318934241888,330
fluid_intelligence,unrelated,bridge,3,2,0.015131968321597977,0.0011756705483359476,330
fluid_intelligence,shuffled,prod,3,2,-0.06593197638489766,-0.08927483357374175,330
fluid_intelligence,shuffled,mean,3,2,-0.084207183234872,-0.08506756048190728,330
fluid_intelligence,shuffled,max,3,2,-0.07461189990463152,-0.07589260207837835,330
fluid_intelligence,shuffled,bridge,3,2,-0.06415526662967627,-0.06566719028286543,330
fluid_intelligence,random,prod,3,2,-0.0036339032330357764,-0.007894008016261415,330
fluid_intelligence,random,mean,3,2,-0.005885152418065314,-0.010875046842763183,330
fluid_intelligence,random,max,3,2,-0.005766281123780223,-0.012110898646075974,330
fluid_intelligence,random,bridge,3,2,-0.004892379441957367,-0.00015576676939078294,330
fluid_intelligence,matched,prod,3,3,0.02156694101725462,0.013186184092915445,330
fluid_intelligence,matched,mean,3,3,0.01863538575586974,0.013388043797200174,330
fluid_intelligence,matched,max,3,3,0.010323063580083081,0.005524314540072948,330
fluid_intelligence,matched,bridge,3,3,0.004030963300362177,-0.0038415318763535397,330
fluid_intelligence,unrelated,prod,3,3,0.008691487488757194,-0.01693206699061868,330
fluid_intelligence,unrelated,mean,3,3,0.00580483025757526,-0.0051559420470977885,330
fluid_intelligence,unrelated,max,3,3,0.00793154399015675,-0.0006929539199530786,330
fluid_intelligence,unrelated,bridge,3,3,-0.0004915700072868007,-0.011648091188241668,330
fluid_intelligence,shuffled,prod,3,3,-0.034459330741398154,-0.05931251168483148,330
fluid_intelligence,shuffled,mean,3,3,-0.05148265198614847,-0.0497914210803068,330
fluid_intelligence,shuffled,max,3,3,-0.045764179371222416,-0.03899628605954513,330
fluid_intelligence,shuffled,bridge,3,3,-0.0477495035246154,-0.04431834732539082,330
fluid_intelligence,random,prod,3,3,-0.024327564194909355,-0.03364052436795375,330
fluid_intelligence,random,mean,3,3,-0.02437501226048069,-0.029063393401369042,330
fluid_intelligence,random,max,3,3,-0.013486122105028742,-0.015735440051684636,330
fluid_intelligence,random,bridge,3,3,0.003123774786982098,0.0037989806047948366,330
fluid_intelligence,matched,prod,3,4,-0.013085882590516271,-0.021505681127478672,330
fluid_intelligence,matched,mean,3,4,-0.013388618104123907,-0.007767977704205278,330
fluid_intelligence,matched,max,3,4,-0.009027475102771408,-0.006776094575094329,330
fluid_intelligence,matched,bridge,3,4,-0.006406849421476939,-0.007389117149420197,330
fluid_intelligence,unrelated,prod,3,4,-0.026881408445877004,-0.050633924222701375,330
fluid_intelligence,unrelated,mean,3,4,-0.03289126716212376,-0.03590556755246878,330
fluid_intelligence,unrelated,max,3,4,-0.026103677268972947,-0.03066956553901281,330
fluid_intelligence,unrelated,bridge,3,4,-0.025587000159795474,-0.031693160539060815,330
fluid_intelligence,shuffled,prod,3,4,-0.00967461487804182,-0.010551010671830214,330
fluid_intelligence,shuffled,mean,3,4,-0.013341579917994313,-0.011891649581960801,330
fluid_intelligence,shuffled,max,3,4,-0.011770951865409393,-0.00977962197929447,330
fluid_intelligence,shuffled,bridge,3,4,-0.01128898152939638,-0.007251704222480541,330
fluid_intelligence,random,prod,3,4,-0.012511002936021517,-0.021403748768706005,330
fluid_intelligence,random,mean,3,4,-0.011814140896112112,-0.019332465443207787,330
fluid_intelligence,random,max,3,4,-0.0033172338224195883,-0.008344395218372002,330
fluid_intelligence,random,bridge,3,4,0.003328827000089774,0.007561727067008481,330
fluid_intelligence,matched,prod,4,0,0.0035743374866414475,-0.004807468480825991,329
fluid_intelligence,matched,mean,4,0,-0.0049473581272720495,-0.007275547048687172,329
fluid_intelligence,matched,max,4,0,-0.011375318495442377,-0.01363235055113833,329
fluid_intelligence,matched,bridge,4,0,-0.014624099281377461,-0.020188765949426504,329
fluid_intelligence,unrelated,prod,4,0,-0.014832274333944757,-0.03492001656596452,329
fluid_intelligence,unrelated,mean,4,0,-0.01669251920124968,-0.024406670539040484,329
fluid_intelligence,unrelated,max,4,0,-0.01016545494384459,-0.020083622431961625,329
fluid_intelligence,unrelated,bridge,4,0,-0.011476261413021254,-0.02224626875533909,329
fluid_intelligence,shuffled,prod,4,0,-0.0002914781201875981,-0.012610264379932904,329
fluid_intelligence,shuffled,mean,4,0,-0.012628029549400854,-0.015201174910108773,329
fluid_intelligence,shuffled,max,4,0,-0.015480448619981518,-0.015628728604795278,329
fluid_intelligence,shuffled,bridge,4,0,-0.02360625881600642,-0.02408324771324016,329
fluid_intelligence,random,prod,4,0,0.002414127609247133,-0.011885115880617938,329
fluid_intelligence,random,mean,4,0,0.0008733158652001931,-0.005746525060692423,329
fluid_intelligence,random,max,4,0,0.005832277575145312,0.005763894425315912,329
