roi_index,roi_label,raw_score,prior_score
67,Precuneus_L,4.71160916408437,0.5666838
68,Precuneus_R,4.805009975416482,0.46548656
69,Paracentral_Lobule_L,0.0,0.25275323
70,Paracentral_Lobule_R,0.0,0.3192919
71,Caudate_L,3.899190177149176,0.51409054
72,Caudate_R,3.6535614573872928,0.42986724
73,Putamen_L,3.5150116861876017,0.0
74,Putamen_R,4.709017389479143,0.8289144
75,Pallidum_L,3.5202384130782893,0.90088755
76,Pallidum_R,0.0,0.12221001
77,Thalamus_L,3.921892551859416,0.5484591
78,Thalamus_R,0.0,0.08958275
79,Heschl_L,0.0,0.670223
80,Heschl_R,0.0,0.26744077
81,Temporal_Sup_L,0.0,0.6570195
82,Temporal_Sup_R,0.0,0.7266266
83,Temporal_Pole_Sup_L,0.0,0.76953393
84,Temporal_Pole_Sup_R,0.0,0.08872282
85,Temporal_Mid_L,0.0,0.9213365
86,Temporal_Mid_R,0.0,0.21488439
87,Temporal_Pole_Mid_L,0.0,0.016276343
88,Temporal_Pole_Mid_R,0.0,0.5493
89,Temporal_Inf_L,3.637537411006887,0.3598304
90,Temporal_Inf_R,3.7208557604045223,0.8325176
91,Cerebelum_Crus1_L,4.39480583468887,0.8103307
92,Cerebelum_Crus1_R,4.759041397818042,0.3044272
93,Cerebelum_Crus2_L,3.980228487039719,0.9593349
94,Cerebelum_Crus2_R,3.679065463755412,0.27741647
95,Cerebelum_3_L,0.0,0.5083062
96,Cerebelum_3_R,0.0,0.24141103
97,Cerebelum_4_5_L,3.9539909632449977,0.9419715
98,Cerebelum_4_5_R,0.0,0.14730236
99,Cerebelum_6_L,4.087967740233078,0.024000226
100,Cerebelum_6_R,4.688516425202279,0.42593795
101,Cerebelum_7b_L,3.999917299697551,1.0
102,Cerebelum_7b_R,4.05477203197436,0.89626896
103,Cerebelum_8_L,3.793551037298252,0.7488909
104,Cerebelum_8_R,4.112255916984862,0.89535755
105,Cerebelum_9_L,3.885963469383336,0.8980916
106,Cerebelum_9_R,0.0,0.5122219
107,Cerebelum_10_L,0.0,0.30318093
108,Cerebelum_10_R,0.0,0.7730002
109,Vermis_1_2,0.0,0.65932554
110,Vermis_3,0.0,0.36264825
111,Vermis_4_5,0.0,0.07504876
112,Vermis_6,3.801294199794386,0.74701774
113,Vermis_7,4.09433014325352,0.2481021
114,Vermis_8,0.0,0.9427642
115,Vermis_9,0.0,0.22596493
116,Vermis_10,0.0,0.10419207
